741,4979,witty,1331128182
741,4993,adventure,1331127668
741,4993,fantasy,1331127651
741,4993,magic,1331127662
741,4993,New Zealand,1331127697
741,4993,soundtrack,1331127687
741,4993,wizards,1331127665
741,5008,Charles Laughton,1419279678
741,5008,courtroom drama,1419279700
741,5008,Marlene Dietrich,1419279693
741,5008,twist ending,1419279685
741,5110,comedy,1428855338
741,5110,cult classic,1428855505
741,5110,Jay Chandrasekhar,1428855342
741,5154,exploitation,1392345187
741,5154,gladiators,1392345211
741,5154,grindhouse,1392345198
741,5154,Pam Grier,1392345262
741,5154,Roger Corman,1392345173
741,5154,Rome,1392345384
741,5154,slavery,1392345353
741,5154,sword and sandal,1392345220
741,5154,sword fight,1392345237
741,5235,cyberpunk,1419208389
741,5235,Kim Cattrall,1419208391
741,5235,plot,1419208481
741,5235,Rutger Hauer,1419208357
741,5254,Guillermo del Toro,1331129941
741,5254,vampires,1331129951
741,5254,Wesley Snipes,1331129953
741,5291,Akira Kurosawa,1331128010
741,5291,Criterion,1331128019
741,5291,multiple storylines,1331128013
741,5291,Toshiro Mifune,1331128024
741,5342,psychological,1412791993
741,5342,twist ending,1412791950
741,5342,vampires,1412791907
741,5481,comedy,1331129410
741,5481,crude,1331129425
741,5481,parody,1331129413
741,5481,satire,1331129415
741,5481,spoof,1331129417
741,5588,Cannibalism,1443922206
741,5588,Desert,1443922213
741,5588,Mutants,1443922224
741,5588,Nuclear Test Site,1443922221
741,5704,Alien,1429484487
741,5704,Alien Invasion,1429484493
741,5704,B Movie,1429484578
741,5704,David Caruso,1429484483
741,5704,Jack Palance,1429484509
741,5704,Martin Landau,1429484513
741,5704,Rick Baker,1429484531
741,5704,SFX,1429484498
741,5704,Special Effects,1429484524
741,5704,Surprisingly Good,1429484520
741,5704,Vietnam Vet,1429484538
741,6137,Peter Cushing,1417058358
741,6137,Sean Connery,1417058341
741,6270,Akira Kurosawa,1331129196
741,6270,dreamlike,1331129199
741,6270,episodic,1331129202
741,6270,lyrical,1331129206
741,6270,meditative,1331129209
741,6270,multiple storylines,1331129213
741,6304,Video Game,1432881077
741,6748,Body Horror,1446223628
741,6748,Oliver Reed,1446223619
741,6748,Psychiatry,1446223625
741,7192,capoeira,1401415335
741,7192,drugs,1401415423
